transaccion_id,hora_dia,importe,categoria_comercio,pais_distinto_habitual,dispositivo_nuevo,num_transacciones_24h,antiguedad_cuenta_dias,es_fraude
TX900496,11,19.04,Restauración,0,0,1,1053,0
TX900497,7,40.44,Suscripciones,0,0,1,905,0
TX900498,8,163.42,Electrónica,0,1,1,586,0
TX900499,13,27.5,Electrónica,0,0,1,2272,0
TX900500,9,37.72,Electrónica,0,0,4,1659,0
TX900501,1,33.4,Electrónica,0,0,1,579,0
TX900502,14,10.23,Electrónica,0,0,3,437,0
TX900503,18,16.56,Viajes,0,0,1,2532,0
TX900504,4,85.54,Ropa,0,0,6,2546,0
TX900505,9,12.8,Ropa,1,0,1,1303,0
TX900506,6,72.58,Viajes,0,0,5,904,0
TX900507,9,20.78,Retirada de efectivo,0,0,2,551,0
TX900508,3,16.91,Alimentación,0,0,3,2480,0
TX900509,20,181.16,Retirada de efectivo,0,0,0,700,0
TX900510,2,25.6,Electrónica,0,0,1,2347,0
TX900511,8,5.39,Viajes,0,0,3,483,0
TX900512,16,28.19,Retirada de efectivo,1,0,3,1869,0
TX900513,15,2.91,Retirada de efectivo,0,0,3,1424,0
TX900514,8,81.59,Alimentación,0,0,5,2347,0
TX900515,1,4.07,Alimentación,0,0,1,488,0
TX900516,4,10.9,Viajes,0,0,1,607,0
TX900517,6,179.68,Suscripciones,0,0,3,260,0
TX900518,8,18.97,Alimentación,0,0,2,1227,0
TX900519,6,57.52,Suscripciones,0,0,0,1631,0
TX900520,14,17.06,Alimentación,0,0,5,857,0
TX900521,7,42.06,Viajes,0,0,2,2443,0
TX900522,7,9.4,Restauración,0,1,2,33,0
TX900523,15,19.3,Viajes,0,0,0,900,0
TX900524,9,5.42,Retirada de efectivo,1,0,3,1176,0
TX900525,1,31.34,Viajes,0,0,3,425,0
TX900526,20,60.19,Restauración,0,0,5,1635,0
TX900527,1,27.13,Alimentación,1,0,3,942,0
TX900528,22,32.97,Electrónica,0,0,3,954,0
TX900529,15,7.45,Retirada de efectivo,0,0,4,643,0
TX900530,18,77.16,Restauración,0,0,1,159,0
TX900531,6,65.23,Restauración,0,0,1,56,0
TX900532,14,50.54,Alimentación,0,1,1,776,1
TX900533,2,6.27,Electrónica,0,0,3,2345,0
TX900534,8,74.66,Suscripciones,0,0,1,1587,0
TX900535,23,42.23,Retirada de efectivo,0,0,4,2125,0
TX900536,22,17.03,Electrónica,0,0,5,1467,0
TX900537,16,26.32,Restauración,1,0,6,563,0
TX900538,21,12.27,Suscripciones,0,0,0,1235,0
TX900539,13,25.46,Ropa,0,0,1,1582,0
TX900540,16,40.78,Alimentación,0,0,3,1291,0
TX900541,16,29.3,Restauración,0,0,3,632,0
TX900542,11,239.47,Viajes,0,0,3,1670,0
TX900543,10,19.85,Alimentación,0,0,8,1976,0
TX900544,3,22.69,Ropa,0,0,3,547,0
TX900545,21,5.88,Ropa,0,0,3,1581,0
TX900546,6,27.56,Alimentación,0,1,3,2402,0
TX900547,9,16.01,Electrónica,0,0,1,2529,0
TX900548,3,9.94,Suscripciones,0,0,3,953,0
TX900549,14,64.47,Suscripciones,0,0,2,594,0
TX900550,0,68.09,Alimentación,0,1,3,1426,0
TX900551,7,31.24,Ropa,0,0,4,1990,0
TX900552,4,18.41,Alimentación,0,0,5,2394,0
TX900553,2,46.63,Electrónica,0,0,3,142,0
TX900554,6,106.16,Ropa,0,0,1,1471,0
TX900555,18,85.46,Ropa,0,0,5,386,0
TX900556,2,23.14,Suscripciones,0,0,2,159,0
TX900557,3,58.59,Viajes,0,0,3,1691,0
TX900558,3,49.82,Electrónica,0,0,0,1967,0
TX900559,11,163.79,Electrónica,0,0,2,1686,0
TX900560,16,191.97,Alimentación,1,1,3,2227,0
TX900561,3,17.89,Electrónica,0,0,0,2377,0
TX900562,15,58.57,Ropa,0,0,2,1941,0
TX900563,2,8.23,Retirada de efectivo,1,0,3,1166,0
TX900564,14,34.03,Ropa,0,0,1,284,0
TX900565,20,33.64,Suscripciones,0,0,0,523,0
TX900566,13,24.84,Ropa,0,1,2,1902,0
TX900567,4,56.15,Ropa,0,0,2,691,0
TX900568,5,26.26,Retirada de efectivo,0,0,1,2128,0
TX900569,14,21.32,Alimentación,0,0,2,2268,0
TX900570,4,6.86,Alimentación,1,0,1,2497,0
TX900571,1,11.21,Restauración,0,0,3,1217,0
TX900572,3,57.86,Alimentación,0,0,0,2554,0
TX900573,11,11.91,Retirada de efectivo,0,0,5,904,0
TX900574,14,37.84,Alimentación,0,0,0,2043,0
TX900575,18,35.82,Viajes,0,0,2,1329,0
TX900576,2,7.83,Suscripciones,1,0,2,841,0
TX900577,20,103.12,Suscripciones,0,1,1,2476,0
TX900578,13,40.91,Alimentación,0,1,2,693,0
TX900579,0,25.5,Retirada de efectivo,1,0,4,1682,0
TX900580,15,24.57,Suscripciones,0,0,4,2216,0
TX900581,10,4.14,Restauración,0,0,3,2320,0
TX900582,11,3.82,Retirada de efectivo,0,0,4,728,0
TX900583,10,88.68,Ropa,0,0,2,1707,0
TX900584,2,11.68,Electrónica,0,0,1,1844,0
TX900585,12,11.44,Restauración,0,0,0,1375,0
TX900586,0,3.61,Electrónica,0,0,3,117,0
TX900587,20,56.29,Electrónica,0,0,3,719,0
TX900588,20,27.31,Viajes,0,0,1,960,0
TX900589,1,31.88,Viajes,1,0,2,1465,0
TX900590,17,36.46,Alimentación,0,0,4,1200,0
TX900591,15,39.28,Alimentación,1,0,0,1419,0
TX900592,19,22.06,Electrónica,0,0,3,1914,0
TX900593,4,20.82,Restauración,0,0,0,336,0
TX900594,6,16.27,Suscripciones,0,0,2,982,0
TX900595,14,4.34,Suscripciones,0,0,1,928,0
TX900596,15,5.48,Suscripciones,0,1,3,1983,0
TX900597,1,172.18,Retirada de efectivo,0,0,2,274,0
TX900598,9,140.24,Restauración,0,0,3,1303,0
TX900599,1,2.0,Ropa,0,0,5,147,0
TX900600,11,39.56,Retirada de efectivo,0,0,5,527,0
TX900601,7,6.52,Retirada de efectivo,0,0,1,1941,0
TX900602,11,307.56,Ropa,0,1,3,961,0
TX900603,20,7.33,Retirada de efectivo,0,0,3,2015,0
TX900604,10,42.57,Suscripciones,1,1,2,2379,0
TX900605,18,25.27,Alimentación,0,0,2,559,0
TX900606,5,47.64,Viajes,0,0,2,1012,0
TX900607,14,79.01,Viajes,0,0,2,1504,0
TX900608,6,7.83,Viajes,0,0,3,1859,0
TX900609,4,128.6,Viajes,0,1,4,2313,0
TX900610,3,11.42,Viajes,0,0,2,678,0
TX900611,3,3.65,Restauración,0,0,5,1209,0
TX900612,13,14.52,Alimentación,0,1,1,608,0
TX900613,19,20.73,Electrónica,0,0,1,595,0
TX900614,23,90.49,Restauración,0,0,2,1567,0
TX900615,7,48.91,Retirada de efectivo,1,0,3,528,0
TX900616,9,44.12,Electrónica,0,0,4,2051,0
TX900617,15,11.21,Retirada de efectivo,0,1,0,2216,0
TX900618,17,88.05,Retirada de efectivo,0,0,2,1949,0
TX900619,1,40.2,Alimentación,0,0,2,2117,0
TX900620,6,43.72,Ropa,0,0,2,126,0
TX900621,15,107.21,Suscripciones,0,1,2,707,0
TX900622,22,14.34,Restauración,0,0,2,2297,0
TX900623,2,172.12,Viajes,1,1,1,296,0
TX900624,8,50.78,Ropa,0,0,2,2312,0
TX900625,3,68.28,Ropa,1,0,0,1761,1
TX900626,8,33.9,Suscripciones,0,1,1,968,0
TX900627,12,17.23,Suscripciones,0,1,4,1209,0
TX900628,6,294.55,Ropa,0,0,2,987,0
TX900629,4,23.73,Alimentación,0,0,4,1189,0
TX900630,6,11.72,Retirada de efectivo,0,0,0,82,0
TX900631,4,8.57,Suscripciones,0,0,1,2050,0
TX900632,3,193.63,Ropa,0,0,5,2575,0
TX900633,13,54.32,Viajes,0,0,3,77,0
TX900634,22,6.53,Alimentación,0,0,3,736,0
TX900635,12,20.06,Restauración,0,0,2,1465,0
TX900636,9,22.7,Suscripciones,0,0,0,703,0
TX900637,16,11.02,Electrónica,0,0,0,1158,0
TX900638,19,54.36,Electrónica,0,0,1,261,0
TX900639,21,21.46,Viajes,0,0,2,1409,0
TX900640,18,25.73,Alimentación,0,0,4,2012,0
TX900641,5,7.6,Electrónica,0,0,2,551,0
TX900642,7,13.34,Ropa,0,0,2,2185,0
TX900643,15,8.25,Restauración,0,0,2,2309,0
TX900644,4,468.23,Alimentación,0,0,7,1444,0
TX900645,23,2.0,Alimentación,0,0,3,1377,0
TX900646,1,12.12,Alimentación,0,0,1,2578,0
TX900647,4,24.55,Electrónica,0,0,1,726,0
TX900648,20,14.19,Alimentación,1,0,3,2360,0
TX900649,19,32.97,Viajes,0,0,3,2054,0
TX900650,14,9.75,Retirada de efectivo,0,0,1,2394,0
TX900651,23,35.29,Electrónica,0,0,4,2469,0
TX900652,14,98.18,Electrónica,0,0,2,933,0
TX900653,10,2.75,Ropa,0,0,3,1824,0
TX900654,3,13.77,Ropa,0,0,4,501,0
TX900655,17,14.95,Viajes,0,0,1,1907,0
TX900656,3,134.57,Alimentación,0,0,3,1911,0
TX900657,8,33.94,Suscripciones,0,0,4,2578,0
TX900658,18,9.48,Restauración,0,1,2,896,0
TX900659,0,27.89,Viajes,0,1,5,2175,0
TX900660,12,4.93,Viajes,0,0,2,2336,0
TX900661,13,136.61,Retirada de efectivo,0,0,5,1282,0
TX900662,14,38.33,Ropa,0,0,2,2283,0
TX900663,16,22.35,Suscripciones,0,0,0,863,0
TX900664,10,34.91,Suscripciones,0,1,4,1063,0
TX900665,6,18.27,Ropa,0,0,5,2092,0
TX900666,19,8.08,Restauración,1,0,2,1353,0
TX900667,12,14.33,Retirada de efectivo,1,0,1,1826,0
TX900668,15,80.81,Suscripciones,0,0,2,679,0
TX900669,7,25.27,Retirada de efectivo,0,0,0,1189,0
TX900670,16,36.18,Retirada de efectivo,0,1,1,1551,0
TX900671,4,85.1,Suscripciones,0,1,2,1029,0
TX900672,17,61.62,Electrónica,0,0,1,1088,0
TX900673,7,13.73,Viajes,1,0,3,555,0
TX900674,17,59.67,Suscripciones,0,1,1,2438,0
TX900675,3,29.52,Suscripciones,0,0,2,2284,0
TX900676,3,9.39,Viajes,0,0,2,2428,0
TX900677,13,53.48,Viajes,0,0,1,641,0
TX900678,23,69.87,Retirada de efectivo,0,0,5,2200,0
TX900679,18,4.22,Restauración,0,0,3,2458,0
TX900680,5,8.04,Viajes,1,1,3,821,1
TX900681,18,9.1,Suscripciones,0,0,1,2323,0
TX900682,17,220.41,Alimentación,0,0,2,2576,0
TX900683,18,10.58,Electrónica,0,0,2,2436,0
TX900684,12,3.3,Ropa,0,0,0,1750,0
TX900685,0,6.41,Retirada de efectivo,1,0,0,222,0
TX900686,14,58.28,Alimentación,0,0,0,663,0
TX900687,22,11.93,Retirada de efectivo,0,0,0,1816,0
TX900688,15,9.63,Ropa,1,0,2,2227,0
TX900689,2,3.77,Electrónica,0,0,2,2136,1
TX900690,5,64.63,Retirada de efectivo,0,0,2,664,0
TX900691,16,64.21,Retirada de efectivo,0,1,3,17,0
TX900692,22,31.38,Ropa,0,0,0,2010,0
TX900693,7,8.77,Ropa,0,0,5,27,0
TX900694,21,12.93,Alimentación,0,1,0,479,0
TX900695,21,12.71,Restauración,1,0,1,1521,0
TX900696,23,18.43,Alimentación,0,0,1,553,0
TX900697,1,10.39,Suscripciones,0,0,0,688,0
TX900698,12,7.93,Retirada de efectivo,0,0,3,142,0
TX900699,11,23.8,Retirada de efectivo,0,0,0,1694,0
TX900700,23,119.37,Alimentación,0,0,2,274,0
TX900701,1,6.95,Retirada de efectivo,0,0,2,19,0
TX900702,13,30.5,Alimentación,0,1,3,1332,0
TX900703,7,86.06,Alimentación,0,0,7,1473,0
TX900704,1,28.83,Alimentación,0,0,4,2485,0
TX900705,2,28.31,Suscripciones,0,0,3,2506,0
TX900706,18,10.05,Restauración,0,0,3,173,1
TX900707,3,59.54,Electrónica,0,1,2,72,0
TX900708,18,79.02,Retirada de efectivo,0,0,1,1602,0
TX900709,22,107.2,Suscripciones,1,0,0,1467,0
TX900710,12,47.66,Ropa,0,0,0,24,0
TX900711,3,16.1,Alimentación,1,0,2,1954,0
TX900712,7,23.06,Suscripciones,1,0,2,1458,0
TX900713,15,8.81,Alimentación,0,0,2,2390,0
TX900714,16,29.14,Viajes,1,0,3,595,0
TX900715,23,34.55,Ropa,1,0,3,1140,0
TX900716,16,40.42,Retirada de efectivo,0,0,5,1650,0
TX900717,6,106.16,Ropa,0,0,1,2161,0
TX900718,4,26.07,Alimentación,1,0,2,1721,0
TX900719,9,11.03,Electrónica,0,0,2,2284,0
TX900720,20,20.34,Restauración,0,0,3,1437,0
TX900721,7,34.84,Electrónica,0,0,2,1387,0
TX900722,11,56.95,Viajes,0,0,2,268,0
TX900723,23,16.05,Ropa,0,0,1,2399,0
TX900724,8,15.67,Ropa,0,0,7,622,0
TX900725,19,48.88,Retirada de efectivo,0,1,1,1304,0
TX900726,4,10.3,Ropa,0,0,0,588,0
TX900727,21,40.39,Viajes,0,0,5,468,0
TX900728,12,65.27,Ropa,0,0,2,1408,0
TX900729,4,24.98,Suscripciones,0,0,0,607,0
TX900730,23,50.84,Retirada de efectivo,0,0,2,1395,0
TX900731,6,7.71,Viajes,0,0,3,1038,0
TX900732,5,18.68,Suscripciones,1,0,3,1005,0
TX900733,17,9.19,Suscripciones,0,0,1,2208,0
TX900734,7,43.85,Suscripciones,1,1,2,2271,1
TX900735,18,2.0,Suscripciones,0,0,1,1618,0
TX900736,8,59.18,Suscripciones,1,1,1,1473,0
TX900737,16,11.84,Viajes,0,0,1,302,0
TX900738,20,10.37,Electrónica,0,0,3,13,0
TX900739,14,96.51,Electrónica,0,1,0,2095,0
TX900740,21,20.69,Suscripciones,0,1,2,2422,0
TX900741,20,14.73,Retirada de efectivo,0,1,1,1835,0
TX900742,11,33.96,Retirada de efectivo,0,0,4,2587,0
TX900743,13,29.57,Suscripciones,0,0,2,1697,0
TX900744,14,21.12,Viajes,0,0,2,2133,0
TX900745,2,78.58,Viajes,1,0,0,2242,0
TX900746,5,2.05,Ropa,0,0,5,2540,0
TX900747,20,7.64,Electrónica,0,0,0,1799,0
TX900748,20,7.87,Suscripciones,0,1,5,2147,0
TX900749,22,141.89,Alimentación,0,0,0,1205,0
TX900750,16,110.27,Viajes,0,0,1,1492,0
TX900751,3,28.57,Alimentación,0,0,1,1196,0
TX900752,17,23.13,Retirada de efectivo,0,0,2,224,0
TX900753,6,16.81,Viajes,0,1,1,2126,1
TX900754,9,76.61,Suscripciones,0,0,3,1947,0
TX900755,3,6.58,Alimentación,0,0,2,2055,0
TX900756,23,65.33,Alimentación,0,0,2,340,0
TX900757,17,149.85,Suscripciones,1,0,4,2059,0
TX900758,11,30.91,Ropa,0,0,1,540,0
TX900759,3,33.97,Restauración,0,0,1,2182,0
TX900760,16,29.14,Alimentación,0,0,2,625,0
TX900761,19,15.53,Viajes,0,0,1,1527,0
TX900762,3,4.07,Restauración,0,0,3,293,0
TX900763,6,28.89,Viajes,0,0,1,1444,0
TX900764,18,12.19,Retirada de efectivo,0,0,0,2381,0
TX900765,2,9.29,Restauración,0,0,2,2224,0
TX900766,1,19.54,Suscripciones,0,0,1,1957,0
TX900767,23,54.09,Alimentación,0,0,2,17,0
TX900768,20,39.06,Restauración,0,0,1,2538,0
TX900769,21,36.55,Suscripciones,0,0,5,1888,0
TX900770,6,50.76,Viajes,0,1,4,1305,0
TX900771,22,37.92,Restauración,0,1,0,373,0
TX900772,0,64.98,Suscripciones,0,0,0,40,0
TX900773,23,80.65,Electrónica,0,0,4,1823,0
TX900774,20,65.32,Ropa,0,0,4,627,0
TX900775,19,11.31,Ropa,0,1,4,774,0
TX900776,21,60.6,Restauración,0,0,0,58,0
TX900777,19,15.01,Suscripciones,0,0,2,1443,0
TX900778,19,8.51,Restauración,0,0,4,1016,0
TX900779,17,12.2,Viajes,0,0,2,1878,0
TX900780,20,9.11,Restauración,0,0,1,89,0
TX900781,0,62.98,Restauración,0,0,1,1412,0
TX900782,18,32.43,Alimentación,0,0,2,188,0
TX900783,17,79.93,Restauración,0,0,2,2445,0
TX900784,10,80.32,Ropa,0,0,2,1703,0
TX900785,16,21.3,Viajes,0,1,5,904,0
TX900786,23,52.01,Electrónica,0,0,2,1798,0
TX900787,4,5.21,Restauración,0,0,1,772,0
TX900788,20,9.47,Restauración,1,0,1,230,0
TX900789,22,4.93,Electrónica,0,0,2,2162,0
TX900790,6,9.01,Ropa,0,0,3,2421,0
TX900791,20,10.38,Retirada de efectivo,0,1,1,682,0
TX900792,0,13.73,Restauración,0,0,3,1429,0
TX900793,0,14.79,Ropa,0,1,2,2074,0
TX900794,9,11.23,Alimentación,0,0,4,75,0
TX900795,0,7.39,Retirada de efectivo,0,0,4,386,0
TX900796,17,71.22,Viajes,0,0,2,1993,0
TX900797,2,20.53,Ropa,1,0,4,807,0
TX900798,15,44.54,Suscripciones,0,0,4,1241,0
TX900799,18,10.89,Suscripciones,0,1,1,1831,0
TX900800,4,7.74,Retirada de efectivo,1,1,0,599,1
TX900801,14,75.78,Retirada de efectivo,1,0,1,2188,0
TX900802,3,88.51,Viajes,0,0,1,240,0
TX900803,1,32.28,Suscripciones,0,0,2,215,0
TX900804,23,22.04,Retirada de efectivo,0,0,1,1220,0
TX900805,18,142.48,Restauración,0,0,2,1908,0
TX900806,2,81.61,Restauración,0,0,2,2064,0
TX900807,1,18.91,Suscripciones,0,0,2,2490,0
TX900808,0,8.39,Ropa,0,1,5,2478,0
TX900809,16,119.3,Restauración,0,1,3,2002,0
TX900810,13,2.0,Alimentación,0,0,2,2576,0
TX900811,17,22.0,Retirada de efectivo,0,0,1,2550,0
TX900812,5,14.85,Electrónica,0,0,1,501,0
TX900813,4,11.53,Suscripciones,0,0,2,1274,0
TX900814,21,10.08,Restauración,0,0,2,2468,0
TX900815,8,21.64,Restauración,0,0,1,365,0
TX900816,19,79.35,Electrónica,0,0,0,1672,0
TX900817,20,9.79,Suscripciones,0,0,1,1273,0
TX900818,16,132.86,Ropa,0,0,2,1226,0
TX900819,18,17.25,Ropa,0,0,2,105,0
TX900820,0,5.73,Ropa,0,0,2,419,0
TX900821,22,10.1,Alimentación,1,1,0,897,1
TX900822,7,13.4,Electrónica,0,0,3,407,0
TX900823,0,13.96,Electrónica,0,0,4,1184,0
TX900824,18,7.31,Retirada de efectivo,1,0,3,911,0
TX900825,3,48.28,Alimentación,0,0,2,565,0
TX900826,7,47.4,Electrónica,0,1,1,1475,0
TX900827,23,20.24,Retirada de efectivo,0,1,2,498,0
TX900828,14,7.0,Electrónica,0,0,2,2580,0
TX900829,21,11.99,Viajes,0,0,2,1052,0
TX900830,1,24.93,Restauración,0,0,5,907,0
TX900831,4,5.73,Electrónica,0,0,4,2499,0
TX900832,15,5.84,Viajes,0,0,2,768,0
TX900833,22,17.4,Electrónica,0,0,2,1588,0
TX900834,14,4.45,Ropa,0,0,1,2596,0
TX900835,3,50.92,Ropa,0,0,4,1991,0
TX900836,12,28.28,Retirada de efectivo,0,0,2,200,0
TX900837,0,104.82,Electrónica,0,0,2,1316,0
TX900838,12,6.14,Restauración,1,1,3,2550,0
TX900839,15,11.34,Viajes,0,0,0,2370,0
TX900840,1,56.66,Suscripciones,0,1,0,1183,0
TX900841,9,56.54,Retirada de efectivo,0,0,2,2250,0
TX900842,7,4.21,Suscripciones,0,0,4,887,0
TX900843,19,129.82,Electrónica,1,0,3,124,0
TX900844,14,10.2,Restauración,0,0,3,1095,0
TX900845,0,112.81,Retirada de efectivo,0,0,7,315,1
TX900846,0,18.57,Suscripciones,0,0,2,1991,0
TX900847,12,63.86,Ropa,0,1,1,75,0
TX900848,18,2.39,Suscripciones,0,1,2,1225,0
TX900849,22,1952.46,Restauración,0,0,3,542,0
TX900850,3,24.12,Viajes,0,0,5,2587,0
TX900851,10,103.76,Suscripciones,0,0,6,2571,0
TX900852,2,26.81,Electrónica,0,1,1,2103,0
TX900853,10,37.12,Ropa,0,0,4,888,0
TX900854,10,74.22,Retirada de efectivo,0,0,2,1021,0
TX900855,17,168.84,Ropa,0,0,1,311,0
TX900856,22,24.52,Ropa,0,0,2,2294,0
TX900857,20,143.17,Retirada de efectivo,0,0,3,1909,0
TX900858,1,25.25,Restauración,0,0,4,963,0
TX900859,20,47.94,Alimentación,0,0,3,463,0
TX900860,12,31.65,Restauración,0,0,0,1102,0
TX900861,16,30.81,Alimentación,0,0,1,36,0
TX900862,19,19.39,Ropa,0,0,3,1153,0
TX900863,22,17.39,Alimentación,0,0,5,444,0
TX900864,4,20.48,Viajes,0,0,2,841,0
TX900865,8,71.43,Viajes,0,0,4,1284,0
TX900866,6,92.35,Suscripciones,0,0,2,394,0
TX900867,10,2.78,Alimentación,0,0,1,2076,0
TX900868,15,15.64,Restauración,0,0,0,2586,0
TX900869,12,3.64,Suscripciones,0,1,2,772,0
TX900870,12,30.21,Suscripciones,0,0,1,1821,0
TX900871,7,5.89,Alimentación,0,0,7,2555,0
TX900872,15,6.29,Suscripciones,0,0,1,2213,0
TX900873,20,17.22,Restauración,0,0,1,2063,0
TX900874,10,4.6,Viajes,0,0,2,1502,0
TX900875,5,45.58,Alimentación,0,0,0,2049,0
TX900876,12,30.55,Suscripciones,0,1,6,1582,0
TX900877,0,10.98,Ropa,1,0,3,1686,1
TX900878,21,40.97,Electrónica,0,0,1,2248,0
TX900879,23,15.36,Suscripciones,0,0,1,252,0
TX900880,21,26.8,Retirada de efectivo,0,0,2,2270,0
TX900881,3,432.95,Retirada de efectivo,0,0,1,1222,0
TX900882,3,18.56,Retirada de efectivo,0,0,3,945,0
TX900883,1,27.3,Alimentación,0,0,1,1319,0
TX900884,20,55.66,Viajes,0,0,4,1759,0
TX900885,1,581.55,Suscripciones,0,1,2,151,0
TX900886,1,12.39,Ropa,0,0,4,93,0
TX900887,20,15.9,Retirada de efectivo,0,0,0,2351,0
TX900888,18,45.2,Retirada de efectivo,0,0,1,635,0
TX900889,8,14.82,Electrónica,0,0,1,815,0
TX900890,10,32.23,Restauración,0,0,2,135,0
TX900891,7,210.25,Suscripciones,0,0,3,1307,0
TX900892,18,18.61,Electrónica,0,0,1,749,0
TX900893,21,14.92,Alimentación,0,0,1,2557,0
TX900894,17,178.25,Retirada de efectivo,1,0,1,1550,0
TX900895,2,14.63,Electrónica,1,0,1,1261,0
TX900896,18,34.4,Alimentación,0,0,3,112,0
TX900897,14,3.02,Restauración,0,0,5,2017,0
TX900898,17,50.39,Restauración,0,0,1,2467,0
TX900899,13,32.47,Ropa,0,0,2,734,0
TX900900,22,4.8,Alimentación,0,0,3,69,0
TX900901,21,23.44,Restauración,0,0,2,2571,0
TX900902,10,70.07,Suscripciones,0,1,2,1219,0
TX900903,2,13.38,Restauración,0,0,3,1278,0
TX900904,15,13.83,Retirada de efectivo,0,0,3,362,0
TX900905,6,88.35,Ropa,0,0,0,113,0
TX900906,20,22.75,Restauración,0,0,3,1463,0
TX900907,4,52.17,Viajes,1,0,1,1011,0
TX900908,17,96.41,Restauración,0,0,2,480,0
TX900909,11,9.64,Electrónica,0,0,2,2353,0
TX900910,18,10.16,Electrónica,0,0,1,1090,0
TX900911,23,36.38,Retirada de efectivo,1,0,4,962,0
TX900912,23,10.12,Restauración,0,0,3,2307,0
TX900913,13,24.33,Electrónica,0,0,3,1521,0
TX900914,22,36.08,Suscripciones,0,0,2,33,0
TX900915,23,56.16,Retirada de efectivo,0,0,2,466,0
TX900916,16,17.28,Restauración,1,0,1,997,0
TX900917,9,172.84,Viajes,1,0,1,96,0
TX900918,19,433.18,Restauración,0,1,4,255,0
TX900919,11,9.96,Ropa,0,0,8,2466,0
TX900920,21,468.31,Viajes,0,0,0,1432,0
TX900921,22,13.07,Electrónica,0,0,3,1155,0
TX900922,1,4.8,Suscripciones,0,0,3,1204,0
TX900923,8,27.05,Electrónica,0,0,3,1374,0
TX900924,13,41.83,Viajes,0,0,0,406,0
TX900925,22,13.35,Alimentación,0,1,2,2307,0
TX900926,9,18.79,Viajes,0,0,0,717,0
TX900927,18,54.91,Ropa,0,0,2,2513,0
TX900928,2,3.71,Electrónica,0,0,3,2222,0
TX900929,9,21.59,Electrónica,0,0,1,2017,0
TX900930,8,6.44,Electrónica,0,0,2,1246,0
TX900931,18,14.29,Ropa,0,0,0,486,0
TX900932,13,143.72,Restauración,0,0,3,645,0
TX900933,5,34.29,Alimentación,0,0,1,613,0
TX900934,3,331.39,Suscripciones,0,0,2,849,0
TX900935,22,13.69,Ropa,0,0,3,416,0
TX900936,1,95.29,Ropa,0,0,0,1593,0
TX900937,1,67.13,Alimentación,0,0,1,790,0
TX900938,13,3.78,Restauración,0,0,0,1196,0
TX900939,4,12.66,Electrónica,0,0,2,2353,0
TX900940,3,117.41,Alimentación,0,0,7,44,0
TX900941,19,40.02,Suscripciones,0,0,3,2437,0
TX900942,8,10.3,Restauración,0,0,2,976,0
TX900943,14,3.95,Restauración,0,0,2,1206,0
TX900944,7,3.04,Electrónica,0,0,2,251,0
TX900945,7,64.44,Alimentación,0,0,3,2280,0
TX900946,0,6.87,Alimentación,0,0,5,2199,0
TX900947,21,151.0,Suscripciones,0,0,0,1063,0
TX900948,0,74.17,Suscripciones,0,1,3,2025,0
TX900949,15,2.0,Ropa,0,0,1,2459,0
TX900950,2,40.92,Viajes,0,0,0,1665,0
TX900951,14,11.26,Electrónica,0,0,0,2421,0
TX900952,8,21.13,Restauración,0,0,1,2024,0
TX900953,18,27.0,Alimentación,0,0,3,496,0
TX900954,22,18.89,Ropa,0,0,3,1345,0
TX900955,22,35.53,Alimentación,0,0,1,635,0
TX900956,10,6.32,Restauración,0,1,4,1505,0
TX900957,10,62.91,Retirada de efectivo,0,1,2,2195,0
TX900958,22,4.2,Ropa,0,0,3,1819,0
TX900959,20,17.2,Electrónica,0,0,2,215,0
TX900960,4,17.29,Suscripciones,0,0,2,2037,0
TX900961,10,129.18,Viajes,0,0,5,1603,0
TX900962,4,7.2,Ropa,0,0,2,1466,0
TX900963,5,35.38,Restauración,0,0,1,1919,0
TX900964,8,54.59,Electrónica,0,0,3,1944,0
TX900965,11,56.78,Suscripciones,0,1,2,1668,0
TX900966,4,18.0,Restauración,0,0,2,341,0
TX900967,5,46.12,Ropa,0,0,2,1154,0
TX900968,21,117.2,Retirada de efectivo,0,0,4,680,0
TX900969,3,10.36,Electrónica,0,0,1,2141,0
TX900970,23,16.51,Restauración,0,1,3,716,0
TX900971,11,26.27,Restauración,1,0,4,1661,0
TX900972,10,9.77,Restauración,0,0,1,564,0
TX900973,12,141.91,Electrónica,0,0,3,1069,0
TX900974,8,18.63,Ropa,0,0,3,1433,0
TX900975,18,19.31,Viajes,0,0,4,326,0
TX900976,0,8.09,Viajes,0,0,0,151,0
TX900977,6,40.72,Restauración,0,0,0,695,0
TX900978,6,55.34,Restauración,0,0,2,1175,0
TX900979,18,6.47,Viajes,0,0,4,659,0
TX900980,5,49.78,Restauración,0,0,1,341,0
TX900981,5,61.46,Restauración,0,0,3,2558,0
TX900982,7,34.14,Electrónica,0,0,3,980,0
TX900983,1,9.03,Ropa,0,0,1,1297,0
TX900984,7,17.32,Viajes,0,0,5,1178,0
TX900985,16,4.2,Retirada de efectivo,0,1,2,196,0
TX900986,22,5.29,Ropa,1,0,1,1314,0
TX900987,12,60.59,Restauración,0,0,2,1644,0
TX900988,10,118.41,Electrónica,0,0,3,406,0
TX900989,9,16.62,Restauración,0,0,1,1838,0
TX900990,20,46.07,Restauración,1,0,3,2584,0
TX900991,14,12.74,Alimentación,1,0,2,108,0
TX900992,18,22.12,Ropa,0,0,4,1460,0
TX900993,8,38.64,Alimentación,0,0,0,2251,0
TX900994,18,43.02,Retirada de efectivo,1,0,2,933,0
